"taskID","taskUID","mainStatus","fileName","satCode","procLevel","modisProduct","baseIndex","severityIndicator","burntAreaDataset","referenceYear","preFireRef","preFireType","postFireRef","minFireSize","geeTaskID","geeTaskCode","geeTaskStatus","postProcTaskID","postProcTaskStatus","metadataTaskID","metadataTaskStatus","closingTaskID","closingTaskStatus"
1,"5e5f7a6a-fea2-456b-8a76-c346347ed849","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2001,3,"moving",15,10,"c7af4a42-4c8a-4e0b-a808-cf4db4bcc22b",NA,"GEE NOT COMPLETED","4be6732f-a487-431e-95ca-da738037f758","POST NOT COMPLETED","2b0eacd9-8c43-493c-bb2a-dc64efa9726a","METADATA NOT COMPLETED","6ca1dcbf-436a-4389-b455-d6829385cc91","CLOSING NOT COMPLETED"
2,"d49f1d8c-a930-4cd3-86a6-2cc1c5084644","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2001,3,"moving",15,10,"d97a7657-4afe-4008-983e-9f94035c02ef",NA,"GEE NOT COMPLETED","30dbf867-1c49-4d75-8d5b-f2164bdc2824","POST NOT COMPLETED","68e6d349-6201-4a93-b7ad-591b587c8473","METADATA NOT COMPLETED","d3fe423c-59ad-4fd2-aa11-ba6167bc615d","CLOSING NOT COMPLETED"
3,"d27c289a-9339-42a5-a1d9-0e9b00f422e2","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2001,3,"moving",15,10,"b38b80dc-c213-49a4-851a-26775bd88431",NA,"GEE NOT COMPLETED","550033a9-59a7-419a-9bd5-3957dd99747f","POST NOT COMPLETED","9c9ac227-90cd-41be-9c58-b3376248d6dc","METADATA NOT COMPLETED","316dada5-7670-4e82-9461-a9296d100a17","CLOSING NOT COMPLETED"
4,"be01d4b0-591b-4b9d-a981-26e0d056c364","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2002,3,"moving",15,10,"afc919a4-c76d-40b7-a4a9-f9c4f1b559df",NA,"GEE NOT COMPLETED","d90bad70-3fdb-41b2-afd1-cabd68e4d9e0","POST NOT COMPLETED","4db26acf-9d05-4b85-8dd3-552354a092cc","METADATA NOT COMPLETED","ed1e4c01-cc59-427f-ae3e-5afa8017f65a","CLOSING NOT COMPLETED"
5,"7aaf63b4-9da1-424b-866a-12eacd240a88","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2002,3,"moving",15,10,"2ffba91a-e0d9-4b11-9dfb-847e5e2fa275",NA,"GEE NOT COMPLETED","8a2cce45-379f-4862-9889-64b643ca3186","POST NOT COMPLETED","1a9ff72e-162e-4d4f-b652-c9b493541b43","METADATA NOT COMPLETED","a49609cb-420e-40ba-b81a-5f1d4bf2a538","CLOSING NOT COMPLETED"
6,"877cec4f-f8d2-43c4-b833-166707670850","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2002,3,"moving",15,10,"b3a5d426-6098-490d-a488-9d0a5c1a10d8",NA,"GEE NOT COMPLETED","0d8efc5c-1bac-43fe-80d6-b1b011865d50","POST NOT COMPLETED","9d9d8de6-3185-43e6-98d9-ad9e26585005","METADATA NOT COMPLETED","d7cef977-4d37-4dbc-9cdf-e533928486f8","CLOSING NOT COMPLETED"
7,"1509ca70-27a0-4537-92a1-96cc7b851506","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2003,3,"moving",15,10,"790c9dfa-8e93-4c05-b49b-1fbd3e82dc23",NA,"GEE NOT COMPLETED","53b98c90-fbb5-4ec3-b3df-417aa126ea78","POST NOT COMPLETED","42963cfe-16b0-4e2e-97cf-e0c8910d38c0","METADATA NOT COMPLETED","7f771631-6bb9-4902-b5af-44aeed72b2b7","CLOSING NOT COMPLETED"
8,"46fdaa22-0fff-49cd-8c9e-1def4742ef07","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2003,3,"moving",15,10,"f69e093c-1325-4190-8850-f17bcff241b9",NA,"GEE NOT COMPLETED","6ca1020f-1ad6-4205-8762-83ca89dbcf6f","POST NOT COMPLETED","c8f3b23f-d480-41e0-9398-4914e2a47d7a","METADATA NOT COMPLETED","7bde6b97-7dd2-4e19-a1ec-2dcc44eb41c6","CLOSING NOT COMPLETED"
9,"3167469c-4b2c-41e3-9ba4-cf569007258d","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2003,3,"moving",15,10,"dc128eb7-667f-4f46-a571-b1ecb5d426d7",NA,"GEE NOT COMPLETED","c12ce64b-1851-4e78-95ae-f776e29c4006","POST NOT COMPLETED","305a420f-b6d5-4fcf-ae7d-7edf6dc3c7de","METADATA NOT COMPLETED","6aaec124-8d9c-4632-94cb-cdc6d5c5f847","CLOSING NOT COMPLETED"
10,"744bf21a-c8ef-4425-a240-cb9009056a66","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2004,3,"moving",15,10,"09adfcd5-d81d-4b8f-82fd-ae88f0ad6b22",NA,"GEE NOT COMPLETED","29f3bde1-b61e-4168-b35b-9c86739982e8","POST NOT COMPLETED","2dd6b279-dd10-4e9d-ba59-e5a4516b3168","METADATA NOT COMPLETED","c9c14274-fae1-4163-928c-12cd997f51ae","CLOSING NOT COMPLETED"
11,"3942a518-2706-495e-a7eb-55a449e1c252","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2004,3,"moving",15,10,"894b1d2d-5a26-48e2-bea7-a3fbc6bc654d",NA,"GEE NOT COMPLETED","55a07c17-bf5f-47b2-9066-16ea4814339a","POST NOT COMPLETED","9755288f-810d-4aa0-9635-be00aba9f488","METADATA NOT COMPLETED","0940dad3-223e-4ad2-b742-f0a3141e2cbf","CLOSING NOT COMPLETED"
12,"ef9b9c60-e548-477f-83a1-79b80217db26","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2004,3,"moving",15,10,"2d7810ee-682a-44cf-93d4-076fbd916b8a",NA,"GEE NOT COMPLETED","4342402a-7fb3-4dc3-9776-d27706a4773c","POST NOT COMPLETED","46b7591d-ed3c-4229-b9e2-8059d492209d","METADATA NOT COMPLETED","575cce50-c01d-4704-9401-1084f9496944","CLOSING NOT COMPLETED"
13,"44d60732-843e-4a5b-9e4e-9a7eb0c7b707","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2005,3,"moving",15,10,"13f2168a-2d51-42ac-9f56-29f0986c3aa2",NA,"GEE NOT COMPLETED","dcb699c4-a35f-43e7-9fcf-87df2ea23601","POST NOT COMPLETED","64c17ff0-e4a3-4f66-be3f-ce2d9296a2d5","METADATA NOT COMPLETED","a893dcd0-056e-417e-93b0-bf3c6eafbdce","CLOSING NOT COMPLETED"
14,"47f02fdb-793c-418b-a20a-4214ac32470d","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2005,3,"moving",15,10,"55608e30-2b04-4bf8-b74c-1e4fc06a0ca8",NA,"GEE NOT COMPLETED","ba04b155-e6a4-4d25-99f9-905cc5882a79","POST NOT COMPLETED","d020e075-4836-476e-913a-268afd34df2c","METADATA NOT COMPLETED","fc136651-140f-4481-9309-430a8da93352","CLOSING NOT COMPLETED"
15,"13f1f3b4-d986-4199-ac53-4fd29a655d35","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2005,3,"moving",15,10,"15295840-08f4-443e-9793-039525d27321",NA,"GEE NOT COMPLETED","b77def9e-f034-4010-bd07-4f2a21524d0c","POST NOT COMPLETED","2b2294f9-43df-4126-8920-18e5eb3831ba","METADATA NOT COMPLETED","d6b561ae-20d9-45e2-9dea-669f416b13b0","CLOSING NOT COMPLETED"
16,"1ad83aba-d605-4d03-a778-cb3ae84cb278","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2006,3,"moving",15,10,"fd719d93-26c7-49c4-9ef4-9b24ad3e6a84",NA,"GEE NOT COMPLETED","e5fe60ac-180e-48d9-8ae8-dacf898018f0","POST NOT COMPLETED","ff1a9426-d38e-4cbe-bb8a-592ae53eb923","METADATA NOT COMPLETED","c9c7b01e-753d-461e-a832-7dd46480d1c6","CLOSING NOT COMPLETED"
17,"9f07b99d-d1f4-48c0-a88b-cbd5a71d286c","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2006,3,"moving",15,10,"11715073-cb99-4853-9420-8418f2daf3c1",NA,"GEE NOT COMPLETED","3f793ca2-565a-4a86-a46f-c84d29b6d1f3","POST NOT COMPLETED","e01a41e5-b77c-4dd7-91d3-656a61fd452a","METADATA NOT COMPLETED","ee62800e-7716-4986-a1fc-35ed0d9667a3","CLOSING NOT COMPLETED"
18,"2c6d254c-1e5a-4d0d-8f79-f00ed482d276","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2006,3,"moving",15,10,"293cb7c8-58fe-4272-9caa-13687091828b",NA,"GEE NOT COMPLETED","4f95b01f-d21e-4af0-b5e1-e7b59fcb12cf","POST NOT COMPLETED","a62c9865-3fb7-40cd-9a25-dfdc537a5d68","METADATA NOT COMPLETED","0ab91d84-1f14-4013-ab7d-3d4b65f6c70b","CLOSING NOT COMPLETED"
19,"a72a8c80-5896-4818-8265-86bb5a2c73a3","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2007,3,"moving",15,10,"f0d57f14-0b8c-4579-89c3-079fd8254744",NA,"GEE NOT COMPLETED","19d6eab1-99f1-4ec7-a681-7542fd2c8fea","POST NOT COMPLETED","1d71d2ac-425a-44ca-bc47-487438e18e16","METADATA NOT COMPLETED","d3dfe17a-3063-46d1-98f0-16a052533ea9","CLOSING NOT COMPLETED"
20,"13a8a575-2154-4e65-9fff-c8cf0c8377b5","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2007,3,"moving",15,10,"5f8fd50c-70f4-42b0-a099-71bd83076be8",NA,"GEE NOT COMPLETED","265da3b4-e931-4ee8-b84c-cadf77548186","POST NOT COMPLETED","cf94a91d-6ea7-42e3-bf34-72e83162d43e","METADATA NOT COMPLETED","de7e6ea8-848f-44d7-9f3e-8b6d37ded388","CLOSING NOT COMPLETED"
21,"f3e17f86-34ce-411a-9636-c396f5f278bc","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2007,3,"moving",15,10,"2cdbad67-4746-4b57-9eab-e07605f28bf7",NA,"GEE NOT COMPLETED","8aa88557-50cf-4a07-910b-060c5bd61247","POST NOT COMPLETED","51a7b926-0e32-4fc5-afee-723db3d80341","METADATA NOT COMPLETED","c31bc5fe-8777-4878-9f55-204d7f940259","CLOSING NOT COMPLETED"
22,"c4901594-a0e6-43eb-84c9-fd68b122de99","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2008,3,"moving",15,10,"167d3333-fff8-45b9-99f2-9be8c3dedcaa",NA,"GEE NOT COMPLETED","13e9449f-f6a0-46ef-aa42-d1ccdb5e66d0","POST NOT COMPLETED","07505b92-906a-480d-9327-cd2ffa25246c","METADATA NOT COMPLETED","08a2a445-dba4-4d08-ab2c-5b54e43bc4b0","CLOSING NOT COMPLETED"
23,"77fb9479-689f-4173-9d69-da5c8def9699","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2008,3,"moving",15,10,"f874b6f8-a598-4ab3-a6f8-88bf5114df76",NA,"GEE NOT COMPLETED","80006aee-309a-48eb-9789-7112cbba7613","POST NOT COMPLETED","13a6ef38-f456-4081-9f90-2087885c3609","METADATA NOT COMPLETED","35118858-5de7-4fd0-a2a7-a12d100c1a54","CLOSING NOT COMPLETED"
24,"3a7267c1-d79a-4498-b27d-8059949218dc","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2008,3,"moving",15,10,"0054ea0c-40c4-4d64-9e96-725e5d2406a5",NA,"GEE NOT COMPLETED","cdfe26fd-68cb-4421-b980-e6b28fb561b6","POST NOT COMPLETED","dffd1f1d-879d-4d19-b4f0-dff07214bda1","METADATA NOT COMPLETED","b5d72f6e-6998-4378-98f2-61c830c854d7","CLOSING NOT COMPLETED"
25,"df90ce33-a277-461b-a0ae-b928211e3187","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2009,3,"moving",15,10,"be2030fb-393c-4548-9fb9-e2e2d835ff21",NA,"GEE NOT COMPLETED","1d487689-a6b2-4849-9126-70287ea5d101","POST NOT COMPLETED","a113bd65-af18-4640-97aa-a5e1f556e16f","METADATA NOT COMPLETED","48acd6c2-0ae8-4498-9909-c492bed85f26","CLOSING NOT COMPLETED"
26,"8cd5ee98-fe97-44d3-b864-8724a14efedb","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2009,3,"moving",15,10,"fdf96c51-7e30-4a76-9aa0-7f118f6c5ce2",NA,"GEE NOT COMPLETED","c82b8476-25e6-4da6-b640-20296f1052d2","POST NOT COMPLETED","ed4f0aa8-1c0c-4e17-96fe-127267ccb4e4","METADATA NOT COMPLETED","d728c832-a5f4-4ff7-bb95-bf4416d13a01","CLOSING NOT COMPLETED"
27,"2e4d2c0b-f3ef-4ca9-ac85-3968d823fd3f","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2009,3,"moving",15,10,"cd539a4a-0a53-4bc1-ba3c-b1e679b94e15",NA,"GEE NOT COMPLETED","9c73b79b-d4ed-42f9-8a05-713caca01c4d","POST NOT COMPLETED","f8a3088f-810c-40b8-8a63-d6010f124c62","METADATA NOT COMPLETED","6d082971-60fa-43ce-be77-147d1a2b7d52","CLOSING NOT COMPLETED"
28,"71dcdf79-77e7-4a74-8732-2276c949c5fa","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2010,3,"moving",15,10,"706904c0-30e5-4080-82d8-d1145d11e781",NA,"GEE NOT COMPLETED","ded185a0-cfe8-46b0-ad34-d1e732bbe5cf","POST NOT COMPLETED","4749ccf5-2276-495b-a755-996ea9c44279","METADATA NOT COMPLETED","d1efabf9-1323-4b0e-af6a-a899010503d8","CLOSING NOT COMPLETED"
29,"047a7eb7-3c58-4857-b7b6-441ad68edc8f","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2010,3,"moving",15,10,"ee827294-dfc3-45f3-a37e-c3fadc83d8e5",NA,"GEE NOT COMPLETED","da12fb45-e8bf-4510-a947-400a0629a300","POST NOT COMPLETED","2cffa531-26ca-455d-984a-67d70861f2a9","METADATA NOT COMPLETED","5e958534-bc5f-4a6e-98ac-a9de7e0ddfc2","CLOSING NOT COMPLETED"
30,"57104e2c-a68f-4f0c-a109-7f714b48a290","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2010,3,"moving",15,10,"204820f2-0ddc-493c-aa2b-be0339980d59",NA,"GEE NOT COMPLETED","1933a2dc-d6d2-495b-adbf-e4a05f927ae2","POST NOT COMPLETED","8939b68d-9da5-4956-a1e1-74544153b91d","METADATA NOT COMPLETED","87815787-dd66-4697-894e-b5828fd94e2b","CLOSING NOT COMPLETED"
31,"a9338866-83c4-4166-9bb3-955ff18268cb","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2011,3,"moving",15,10,"5170f47a-13b4-41b2-ad19-03435467b66e",NA,"GEE NOT COMPLETED","d728b77c-0b26-4aac-a73c-4c1366145e40","POST NOT COMPLETED","d6300e0b-1f39-4558-82db-0816b7f335fe","METADATA NOT COMPLETED","198e9fb6-cb6f-45bd-b565-48b0a7382b30","CLOSING NOT COMPLETED"
32,"554266ec-0d2c-4939-a74d-dbafb3d9c47c","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2011,3,"moving",15,10,"12a2744a-1da8-4e84-866c-b0ed663914bf",NA,"GEE NOT COMPLETED","eae6a737-f46e-4e48-9bd2-156d32933a9c","POST NOT COMPLETED","78abe5b5-235f-4b50-8edb-acd2bbcfc15d","METADATA NOT COMPLETED","e804c86f-295d-4559-84bb-cb6608c8d453","CLOSING NOT COMPLETED"
33,"c2332447-66f9-4925-a582-68d5246047a1","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2011,3,"moving",15,10,"360c3ce1-84b3-4352-94d5-fb397a657b4f",NA,"GEE NOT COMPLETED","829ea6f5-c189-4cf1-b8b9-5858afc68122","POST NOT COMPLETED","21840d14-fc32-497b-98d0-55c4c5c415d0","METADATA NOT COMPLETED","ce4682f2-119e-48fd-ad64-345a8972a83a","CLOSING NOT COMPLETED"
34,"acb9292d-2d72-4398-bf4b-9b4be361bb2e","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2012,3,"moving",15,10,"c9e0e5aa-f92b-4245-9260-40e6935e07c3",NA,"GEE NOT COMPLETED","6256f8bf-e493-4fe3-a694-da261f3105b2","POST NOT COMPLETED","dfc6a401-4bdb-4c94-84e2-ee25c2f4ba5a","METADATA NOT COMPLETED","6b84d247-1737-4093-860f-b38d64568697","CLOSING NOT COMPLETED"
35,"c46e3b10-ce66-449e-ad95-024fbceff1fe","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2012,3,"moving",15,10,"cd4b1f39-4587-4a13-ab71-081cba4f61f0",NA,"GEE NOT COMPLETED","507228d6-fc96-4b38-a340-f109de75090b","POST NOT COMPLETED","3e4b12c3-e940-48c7-8b43-feec67525aa3","METADATA NOT COMPLETED","e7c8a231-ea81-4da2-b2d8-a82c4c792b60","CLOSING NOT COMPLETED"
36,"3985f704-02cb-4009-b83b-cf5619e64ead","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2012,3,"moving",15,10,"474aabae-04ea-49bf-89f4-86d7eceb2865",NA,"GEE NOT COMPLETED","728cce79-1fef-42be-b893-a64966798b8c","POST NOT COMPLETED","21eb8432-05ae-40b8-8cfe-df6aeeb69f19","METADATA NOT COMPLETED","90ac5999-9df1-4ce0-b1ab-1ee6e5bb7d56","CLOSING NOT COMPLETED"
37,"79a789b7-0dd6-40a4-b46c-4dffb345dbb1","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2013,3,"moving",15,10,"93bd3d0b-2eb0-4bfd-80bc-566c26f24fe9",NA,"GEE NOT COMPLETED","8ec74d44-5b30-4a2e-998b-be76362d0d49","POST NOT COMPLETED","447302f1-54ef-43f0-92a4-5e3603a793df","METADATA NOT COMPLETED","d99ca104-0b7c-4f75-815e-ffae237bffd8","CLOSING NOT COMPLETED"
38,"e7dd69dc-5cda-4b79-b729-6712b17f0667","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2013,3,"moving",15,10,"cbba823f-97e5-4c3d-abf1-329bb1926a89",NA,"GEE NOT COMPLETED","f7dbea0c-fd86-428f-8f97-7926f52e3958","POST NOT COMPLETED","719fccab-ac45-4723-b44a-be68d30a0572","METADATA NOT COMPLETED","dea4cac6-15c4-44a6-ae5a-efc1b2371c02","CLOSING NOT COMPLETED"
39,"676dd7a0-d489-4f0e-8d95-3309e3575a88","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2013,3,"moving",15,10,"94741c2e-63de-41eb-a28b-9bc5b9261778",NA,"GEE NOT COMPLETED","618d50d2-c8e8-4c43-87e6-402a61b4de4d","POST NOT COMPLETED","83947fec-2741-4956-a9f3-dea96ea0e056","METADATA NOT COMPLETED","b0244c34-41b9-440b-afe2-4d06578ac4bf","CLOSING NOT COMPLETED"
40,"3e3642e0-ff2a-4ace-9967-40a4821e137d","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2014,3,"moving",15,10,"d7c4e3a9-c92c-4a45-bc10-dccd1b85ea0c",NA,"GEE NOT COMPLETED","046895ee-f62e-4844-8fff-6237ede63e30","POST NOT COMPLETED","82c18cf2-adbe-4f8e-ba5b-fed2d2e3b99f","METADATA NOT COMPLETED","13349bbe-e2c2-4c51-bef7-81e6af295cb2","CLOSING NOT COMPLETED"
41,"acb5fb8e-7f7b-4e82-b455-b04c05f9e6dc","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2014,3,"moving",15,10,"9892a46e-0db3-4e24-8078-c92953c844b3",NA,"GEE NOT COMPLETED","5f1ffa82-a0df-4fd0-87be-9ec9430d8862","POST NOT COMPLETED","3fbce81f-67f2-4151-97ce-3452d55cd0e8","METADATA NOT COMPLETED","cca460c0-6acd-47c7-8739-7f3a693fa8d7","CLOSING NOT COMPLETED"
42,"911a519d-9715-46ad-8082-493075cd24a1","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2014,3,"moving",15,10,"18d5e118-470e-4e0b-88fe-3e56b5d43cf5",NA,"GEE NOT COMPLETED","2e4988d4-ec02-40a7-9047-5cb66da08335","POST NOT COMPLETED","c9e84312-596f-4171-9944-283e062bfb3a","METADATA NOT COMPLETED","3a701c03-506d-4005-b731-142cc5b3765a","CLOSING NOT COMPLETED"
43,"b5f03c9b-3863-49a9-ad57-c1e81156bffc","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2015,3,"moving",15,10,"ef6d8773-441f-466c-a4c7-fa81726da90a",NA,"GEE NOT COMPLETED","147bdb44-4f40-4d60-8a9c-62a128a5d966","POST NOT COMPLETED","2fd01ece-dc23-4a87-8bd8-d0a71b098e1f","METADATA NOT COMPLETED","6c163ebc-7999-480d-9c27-e775c11bfdac","CLOSING NOT COMPLETED"
